borrower_id,age,gender,location,has_mobile_money,has_bank_account,employment_type,monthly_income,months_active,monthly_tx_count,previous_defaults,informal_borrowing_history,default
4030,41,M,Urban,1,0,Informal,4603.62875245969,29,14,0,0,0
4031,48,M,Rural,0,0,Self-Employed,21801.473063319172,3,24,0,0,0
4032,47,F,Rural,1,0,Informal,4492.392668548804,87,35,0,0,0
4033,33,F,Rural,0,0,Informal,21781.926781606933,103,5,0,0,0
4034,33,M,Urban,0,0,Informal,8611.351690295647,27,13,0,1,0
4035,42,M,Rural,1,0,Self-Employed,16448.896117114473,75,40,0,1,0
4036,19,M,Rural,1,0,Informal,5708.922774755411,109,11,0,0,0
4037,57,M,Rural,1,0,Public Sector,8177.456627391376,89,17,0,1,0
4038,53,F,Rural,0,0,Self-Employed,16422.37052824436,100,32,0,1,0
4039,35,F,Urban,1,1,Self-Employed,22370.2742029573,107,12,0,0,0
4040,39,F,Urban,1,1,Informal,29350.238378705955,31,2,1,0,0
4041,36,F,Urban,0,0,Self-Employed,4875.432387429994,9,26,0,1,0
4042,55,M,Rural,1,0,Public Sector,3681.651654670427,96,4,0,1,0
4043,61,F,Rural,1,1,Self-Employed,5607.038373201834,95,19,0,0,0
4044,24,F,Urban,0,1,Informal,5216.262494843908,23,33,0,0,0
4045,41,M,Rural,0,1,Informal,42851.08087682992,108,36,0,1,1
4046,18,F,Urban,1,1,Informal,35745.850913111746,3,47,0,0,0
4047,43,M,Rural,1,0,Informal,5512.258001741945,45,43,0,0,0
4048,32,F,Rural,1,0,Self-Employed,48063.1127069121,115,1,0,1,0
4049,37,F,Rural,1,0,Informal,34078.49844434138,42,24,0,1,0
4050,44,M,Urban,1,0,Self-Employed,3322.061221181884,91,1,0,0,0
4051,36,F,Rural,1,1,Informal,5365.995226434881,5,40,1,1,0
4052,40,M,Urban,0,0,Self-Employed,3244.1709904200507,59,3,0,1,0
4053,61,F,Rural,0,0,Private Sector,11415.846226927775,94,38,0,0,0
4054,64,M,Rural,0,1,Informal,12406.213374373228,101,0,2,0,1
4055,18,M,Urban,0,1,Informal,12387.644989970766,52,5,0,0,0
4056,39,M,Rural,1,0,Self-Employed,2417.867157709514,10,46,0,0,0
4057,66,F,Rural,1,1,Informal,3905.8544912542516,64,9,0,0,0
4058,48,M,Urban,0,1,Self-Employed,15065.262954696916,89,23,0,0,0
4059,29,F,Urban,1,0,Public Sector,20126.66827187974,54,26,0,0,0
4060,51,M,Rural,1,0,Self-Employed,2431.2819980800136,114,34,0,0,0
4061,26,M,Urban,0,1,Private Sector,4390.144367930797,38,46,0,0,0
4062,19,M,Rural,1,0,Informal,27721.221482654175,98,20,1,0,1
4063,54,M,Rural,1,1,Informal,4594.156420960123,90,30,0,0,0
4064,47,F,Rural,1,0,Informal,12091.568527479769,52,49,0,0,0
4065,61,M,Rural,0,0,Self-Employed,4257.290910937415,12,5,0,1,0
4066,37,F,Rural,0,0,Informal,23794.472112850828,42,23,0,0,0
4067,66,F,Rural,1,0,Informal,2436.790191715728,92,15,1,0,1
4068,42,F,Urban,1,0,Private Sector,9589.804681695117,107,46,0,1,0
4069,60,F,Rural,0,0,Informal,25958.857192041836,55,30,0,1,0
4070,23,F,Rural,1,0,Informal,19931.28505212763,35,32,0,1,0
4071,23,F,Urban,0,0,Informal,8439.962200290864,92,9,0,1,0
4072,62,F,Urban,0,0,Informal,6995.884252715146,112,47,0,0,0
4073,65,F,Rural,0,0,Informal,10154.840685695295,17,3,0,0,0
4074,71,F,Urban,1,0,Informal,4361.37275648949,39,24,0,0,0
4075,36,M,Urban,0,0,Informal,11293.88914612235,95,34,0,0,0
4076,19,F,Rural,1,0,Self-Employed,11449.739225530693,15,43,0,0,0
4077,73,M,Rural,1,0,Informal,8757.481129410156,116,13,0,0,0
4078,52,F,Rural,1,0,Self-Employed,27236.168602245853,29,16,0,0,0
4079,32,F,Urban,1,0,Self-Employed,5195.957021783376,58,1,0,0,0
4080,61,F,Rural,1,1,Self-Employed,3129.1387052416667,62,33,0,0,0
4081,69,F,Rural,0,0,Public Sector,8036.649182067392,45,9,2,1,0
4082,34,F,Urban,0,0,Informal,13510.482153959807,16,30,0,0,0
4083,61,F,Rural,1,0,Informal,11233.328529496266,4,4,1,0,1
4084,62,M,Rural,0,0,Informal,10841.031124676318,46,24,0,1,0
4085,46,M,Urban,0,1,Informal,4968.788838947936,33,23,0,1,0
4086,54,M,Urban,1,0,Self-Employed,5574.684592502872,108,25,0,0,0
4087,33,M,Urban,0,0,Self-Employed,8277.912157633962,80,15,1,0,0
4088,70,F,Rural,0,1,Informal,7771.862702058451,12,8,0,0,0
4089,74,F,Rural,0,0,Informal,29451.244840650925,90,38,0,0,0
4090,73,F,Rural,1,0,Public Sector,15110.659308227912,74,45,0,1,0
4091,60,M,Rural,0,0,Self-Employed,7990.209121813478,15,13,0,0,0
4092,20,F,Rural,0,0,Informal,29378.942392192483,49,22,0,0,1
4093,38,M,Urban,1,1,Public Sector,17484.077284640196,88,5,2,0,0
4094,43,F,Urban,1,0,Self-Employed,4129.815958567654,78,7,0,0,0
4095,72,F,Rural,1,0,Informal,914.7810537521929,69,17,0,1,0
4096,49,M,Rural,1,0,Informal,4234.562672425164,59,35,0,0,0
4097,48,M,Rural,1,0,Self-Employed,19692.0582739553,83,33,0,0,0
4098,26,M,Rural,1,0,Informal,24964.523826103912,105,36,0,1,0
4099,63,M,Urban,0,0,Private Sector,3241.6525131071216,21,4,0,1,0
4100,37,M,Rural,0,0,Self-Employed,20721.73395677572,48,2,0,0,0
4101,23,M,Urban,1,0,Self-Employed,20102.809909244916,102,13,1,0,0
4102,74,M,Rural,1,0,Self-Employed,37348.813307863595,61,16,0,1,0
4103,28,M,Rural,1,0,Private Sector,26169.1972923379,21,25,0,0,0
4104,18,M,Urban,1,0,Informal,36081.26302608522,16,29,0,0,0
4105,22,F,Rural,0,0,Informal,18082.78635662592,87,9,0,0,0
4106,43,M,Rural,1,0,Self-Employed,17605.39234375623,59,41,0,1,0
4107,23,F,Urban,0,0,Informal,9341.249816676695,95,37,0,1,0
4108,66,M,Rural,1,0,Self-Employed,23581.74314622488,14,15,0,1,0
4109,47,M,Rural,1,0,Self-Employed,4213.705176217129,73,32,1,0,0
4110,36,M,Rural,0,0,Informal,10949.85028355206,70,14,0,1,0
4111,18,F,Rural,1,1,Informal,18843.62305344349,55,3,0,1,0
4112,45,M,Rural,1,1,Self-Employed,37744.49417752855,51,36,0,1,0
4113,26,F,Rural,1,0,Informal,8347.1251357175,33,4,0,1,0
4114,73,M,Urban,0,1,Informal,26510.279629343437,94,10,2,0,0
4115,34,F,Urban,1,0,Informal,10449.194021299721,40,15,0,0,0
4116,45,M,Rural,0,0,Informal,26948.156094587517,50,44,0,1,0
4117,19,M,Rural,0,1,Self-Employed,6444.235703546443,103,29,2,1,0
4118,25,F,Rural,0,0,Private Sector,21868.45053984308,76,39,0,0,0
4119,29,M,Rural,0,0,Self-Employed,11336.15878762942,5,45,0,0,1
4120,20,M,Rural,0,0,Self-Employed,4740.709355632779,8,44,0,0,0
4121,59,F,Urban,0,0,Informal,10822.525271561166,64,30,0,0,0
4122,71,M,Rural,1,1,Private Sector,35220.79598782775,85,17,2,1,0
4123,74,M,Rural,0,1,Public Sector,5413.543075162462,57,20,1,0,0
4124,33,M,Urban,0,0,Self-Employed,3731.5129802503416,114,8,2,0,1
4125,62,M,Urban,1,0,Informal,16831.661823320672,102,29,0,1,0
4126,46,F,Rural,0,0,Informal,3196.413003317682,54,29,0,0,0
4127,20,F,Rural,1,0,Informal,42732.15559093439,28,48,0,0,0
4128,23,F,Urban,0,0,Informal,41879.48204652001,2,9,0,0,0
4129,49,M,Rural,1,0,Informal,28075.350602639366,5,37,0,1,0
4130,42,F,Urban,1,1,Public Sector,12125.153972032696,72,13,0,1,0
4131,18,F,Urban,1,1,Informal,46339.608042873806,40,3,0,0,0
4132,71,M,Rural,1,1,Informal,35895.99410930121,18,20,0,1,0
4133,59,F,Rural,1,0,Public Sector,7989.216135692385,9,48,0,1,0
4134,46,F,Rural,1,0,Private Sector,38680.536784196265,56,23,0,0,0
4135,74,F,Rural,0,0,Informal,5899.861790077146,70,9,2,1,1
4136,73,M,Rural,1,1,Informal,10450.41175689083,4,16,0,1,0
4137,73,M,Urban,0,1,Self-Employed,2913.9121366565782,50,34,0,1,0
4138,32,F,Urban,0,0,Private Sector,13749.558823447898,53,14,1,1,1
4139,68,F,Urban,1,0,Self-Employed,9666.448084984642,7,11,0,1,0
4140,46,M,Urban,1,0,Informal,8520.779036856931,105,12,0,0,0
4141,59,M,Urban,1,0,Self-Employed,10716.069121244374,28,4,1,0,0
4142,66,F,Rural,1,0,Self-Employed,7695.467562642102,17,34,0,1,0
4143,27,M,Rural,1,0,Informal,12649.36530330804,16,16,0,0,0
4144,43,M,Urban,0,0,Informal,34162.3103455193,60,15,0,1,0
4145,25,F,Rural,0,1,Public Sector,5231.957396734497,85,16,0,1,0
4146,33,M,Rural,1,0,Self-Employed,24392.840246426586,31,34,0,0,0
4147,41,M,Rural,0,0,Informal,14533.575108424782,92,43,0,0,0
4148,66,M,Rural,1,1,Self-Employed,16503.44047932367,32,37,0,1,0
4149,67,F,Rural,0,0,Self-Employed,11937.69017204263,23,28,0,0,0
4150,40,M,Urban,0,0,Informal,6891.905733008566,77,35,1,1,1
4151,36,F,Rural,1,0,Informal,17464.298027986693,93,11,0,0,0
4152,48,F,Rural,0,0,Informal,18529.038764275116,90,45,0,0,1
4153,69,F,Rural,0,1,Private Sector,6448.788294718844,67,30,0,0,0
4154,73,F,Rural,1,0,Informal,4193.166126962873,104,47,0,0,0
4155,30,F,Rural,1,1,Self-Employed,13098.714486449731,102,13,0,0,0
4156,28,M,Rural,0,0,Self-Employed,22377.24068761625,34,7,0,0,0
4157,58,F,Rural,1,1,Public Sector,27339.697491797546,75,35,0,1,0
4158,35,F,Urban,1,0,Private Sector,32038.115555774526,9,16,0,0,0
4159,29,F,Rural,0,0,Private Sector,16467.362533343286,10,10,1,0,1
4160,19,M,Urban,1,0,Public Sector,9911.518667683962,53,39,0,0,0
4161,40,M,Urban,1,0,Informal,12213.527308678707,84,26,0,0,0
4162,40,F,Rural,0,0,Informal,4525.492026820102,70,39,0,0,0
4163,50,M,Rural,1,0,Informal,7086.2151317657435,20,12,0,0,0
4164,29,F,Rural,1,0,Self-Employed,11724.389183626019,89,3,0,1,0
4165,58,M,Urban,0,1,Informal,9884.38851974407,73,20,0,1,0
4166,56,F,Urban,1,1,Informal,13169.12613889411,90,48,0,1,0
4167,44,F,Urban,0,0,Informal,4073.0737400863836,73,29,0,1,0
4168,28,M,Urban,0,0,Self-Employed,4869.9919546320725,103,42,0,1,0
4169,46,M,Rural,1,1,Informal,22754.039283960854,44,42,1,0,1
4170,56,F,Urban,0,0,Informal,6281.394359731442,4,44,0,1,0
4171,39,M,Rural,0,0,Self-Employed,7122.951024937849,72,22,0,1,0
4172,33,M,Urban,0,0,Self-Employed,13201.049153409125,117,10,0,1,0
4173,46,F,Rural,1,0,Public Sector,5808.474415235857,12,44,0,1,0
4174,38,M,Urban,1,1,Self-Employed,29646.132204228947,116,25,0,0,0
4175,40,F,Rural,1,0,Self-Employed,4476.330496663426,92,16,0,0,0
4176,37,M,Rural,0,0,Informal,12249.52202318747,5,22,0,0,0
4177,35,M,Rural,0,0,Informal,6722.09392815125,65,39,0,0,0
4178,58,F,Urban,1,1,Self-Employed,13862.921012550592,38,18,0,0,0
4179,44,M,Rural,0,1,Informal,8217.748245472074,78,41,0,1,0
4180,44,M,Rural,1,0,Self-Employed,12005.276174022918,92,11,0,0,0
4181,55,F,Rural,1,0,Private Sector,32501.702061605327,45,15,0,0,0
4182,38,F,Rural,0,0,Informal,7059.050612041352,57,6,0,0,0
4183,23,F,Urban,1,0,Self-Employed,7012.199517500502,5,43,0,0,0
4184,66,F,Urban,0,0,Informal,9502.424851866066,1,43,0,0,0
4185,21,M,Urban,1,1,Informal,39784.732416675484,91,10,0,0,0
4186,50,M,Urban,0,0,Informal,11387.013964838789,43,26,0,0,0
4187,33,F,Rural,0,0,Self-Employed,32839.426269804055,105,39,0,0,0
4188,30,F,Rural,1,0,Private Sector,10619.995460661274,69,30,0,1,0
4189,20,F,Rural,1,0,Informal,31689.24487980247,48,32,0,0,0
4190,69,M,Urban,0,0,Self-Employed,16948.527734097766,105,13,0,0,0
4191,42,M,Rural,1,1,Informal,19066.271443443682,7,1,0,0,0
4192,37,M,Urban,0,0,Informal,3879.2941138141687,99,46,0,0,0
4193,60,F,Rural,0,0,Self-Employed,3445.0889842807205,9,45,0,0,0
4194,20,F,Rural,1,0,Self-Employed,28801.54225038063,113,46,0,0,0
4195,50,M,Rural,0,0,Self-Employed,28516.556763307482,68,2,0,0,0
4196,46,M,Urban,1,0,Private Sector,84896.41928861126,56,33,0,0,0
4197,49,M,Urban,1,0,Informal,3726.633641861443,78,12,1,0,1
4198,25,M,Rural,1,0,Self-Employed,18045.696973134138,95,16,0,1,0
4199,72,F,Urban,0,0,Informal,5393.588584998816,34,20,0,0,0
4200,31,F,Urban,0,0,Self-Employed,6765.166173157028,12,11,0,1,0
4201,56,M,Rural,1,1,Informal,8186.371770971032,116,29,0,0,0
4202,60,F,Urban,1,0,Informal,16612.439117687798,62,29,0,0,0
4203,37,F,Rural,1,0,Self-Employed,7192.557910864131,35,46,0,1,0
4204,25,M,Rural,0,0,Informal,12568.487385794959,110,41,0,0,0
4205,34,M,Rural,1,1,Self-Employed,23804.98747372936,5,35,1,1,1
4206,63,F,Rural,1,0,Private Sector,30163.916128255205,100,48,0,1,0
4207,69,M,Rural,1,0,Informal,21292.165369065406,3,21,0,1,0
4208,71,F,Rural,1,0,Self-Employed,17562.4340457138,79,3,0,1,0
4209,30,F,Rural,0,1,Private Sector,10923.984480994044,5,43,1,0,0
4210,52,M,Urban,0,0,Self-Employed,7761.085528382746,18,16,0,0,0
4211,26,M,Urban,1,0,Informal,18830.482215663244,39,22,0,0,0
4212,58,F,Rural,1,0,Self-Employed,5277.96433814649,22,19,0,0,0
4213,41,M,Rural,1,0,Self-Employed,13457.95935199898,6,45,0,0,0
4214,58,F,Rural,0,0,Self-Employed,5174.412920608439,81,18,0,0,0
4215,57,F,Urban,1,0,Self-Employed,11837.177060600112,91,34,1,0,0
4216,74,F,Urban,1,0,Informal,5266.149873432474,39,33,0,1,0
4217,45,F,Rural,0,0,Self-Employed,8880.136210316681,84,27,0,0,0
4218,37,F,Urban,1,0,Informal,7124.256111190195,40,27,0,0,0
4219,48,F,Rural,0,0,Public Sector,6468.998485512783,26,3,0,0,0
4220,27,M,Urban,1,0,Self-Employed,11408.767194537875,101,44,0,0,0
4221,24,M,Rural,1,0,Private Sector,1759.8463857361878,63,16,0,1,0
4222,47,M,Rural,0,0,Informal,2892.9729886877617,3,11,0,0,0
4223,65,M,Rural,1,0,Informal,23271.69552153249,84,10,0,1,0
4224,48,M,Rural,1,0,Informal,13766.674226692927,47,19,0,0,0
4225,62,M,Rural,0,0,Informal,6859.087657324274,9,31,0,0,0
4226,28,M,Rural,1,1,Informal,26666.028564936973,29,27,1,0,1
4227,43,M,Rural,0,0,Self-Employed,7336.968529839472,38,41,0,0,0
4228,52,M,Urban,1,0,Informal,7694.5560633356135,4,40,0,1,0
4229,37,F,Urban,0,0,Private Sector,6537.530575798852,87,16,0,1,0
4230,18,F,Rural,0,0,Informal,56236.31614888751,26,41,0,0,0
4231,22,F,Urban,1,0,Informal,14766.32298714267,19,34,1,0,0
4232,70,F,Rural,0,0,Self-Employed,14308.251885900567,22,42,0,1,0
4233,52,F,Urban,0,0,Informal,17767.81216392904,86,0,1,0,1
4234,33,F,Rural,1,1,Self-Employed,2779.0249632965356,61,25,0,0,0
4235,32,M,Urban,1,0,Self-Employed,7606.939721051466,97,31,0,1,0
4236,20,F,Urban,0,0,Self-Employed,17606.307449947944,52,12,0,1,0
4237,71,M,Urban,0,1,Self-Employed,12194.450109942982,82,32,0,0,0
4238,24,F,Urban,0,1,Self-Employed,71421.76727667602,57,36,0,0,0
4239,61,F,Rural,0,1,Private Sector,7973.427626382098,71,6,1,0,0
4240,31,M,Urban,0,0,Informal,26018.664971208767,105,47,0,0,0
4241,37,F,Rural,0,0,Informal,23314.399145554533,74,47,0,1,0
4242,33,M,Rural,0,0,Self-Employed,13715.470747853698,59,14,0,1,0
4243,64,M,Urban,0,1,Informal,15859.845584494,104,9,0,0,0
4244,19,M,Rural,0,0,Self-Employed,9699.82076035394,77,9,0,1,0
4245,38,M,Rural,1,0,Self-Employed,2523.7174922474874,112,1,0,1,0
4246,33,M,Urban,0,0,Informal,16177.39031559512,78,1,0,0,0
4247,33,F,Rural,1,0,Informal,17236.175988914005,82,15,0,0,0
4248,28,F,Rural,0,0,Self-Employed,19546.264808572134,62,33,0,1,0
4249,70,M,Rural,0,0,Informal,12868.015195608228,102,34,0,0,0
4250,39,F,Urban,0,0,Informal,26591.41951663028,37,27,0,0,0
4251,41,M,Urban,1,0,Self-Employed,6119.471445471012,65,32,0,0,0
4252,39,M,Rural,1,0,Self-Employed,39605.88875311174,108,6,0,0,0
4253,73,F,Urban,1,0,Self-Employed,5550.764498369025,26,49,0,1,0
4254,37,F,Rural,0,1,Informal,11223.349334293429,53,9,0,0,0
4255,37,M,Urban,0,0,Informal,21093.537825925443,4,18,0,0,0
4256,36,M,Urban,1,0,Self-Employed,8103.574418870589,68,33,0,0,0
4257,36,F,Urban,1,0,Informal,22275.152289103353,42,6,0,0,0
4258,23,F,Rural,0,0,Public Sector,9300.232259531575,67,21,0,0,0
4259,52,M,Rural,1,0,Self-Employed,13447.24359438601,29,46,0,1,0
4260,19,M,Rural,0,0,Informal,10584.227089057911,99,11,0,0,0
4261,30,M,Rural,0,0,Self-Employed,7712.288657089959,118,30,0,0,0
4262,29,F,Rural,0,0,Public Sector,74078.68513425109,64,30,0,1,0
4263,34,F,Rural,1,0,Public Sector,6249.301171306935,73,3,0,0,0
4264,61,F,Rural,1,1,Self-Employed,1964.7755561527465,55,2,0,1,0
4265,52,M,Urban,0,0,Informal,6432.470758188407,36,7,0,0,0
4266,74,F,Rural,0,0,Self-Employed,13589.595148306827,55,0,2,0,0
4267,38,F,Rural,1,0,Self-Employed,9050.18541857016,59,26,0,0,0
4268,70,M,Urban,0,0,Self-Employed,27636.248245413513,93,13,0,0,0
4269,20,F,Rural,1,0,Informal,26843.260036281492,83,29,0,1,0
4270,46,M,Rural,1,0,Public Sector,9483.513149203303,40,14,0,0,0
4271,63,M,Rural,0,0,Self-Employed,3185.105448083183,74,17,1,1,0
4272,48,F,Rural,0,0,Informal,4383.0660856445575,112,5,0,1,0
4273,71,M,Rural,0,0,Informal,11923.435365347701,50,39,0,1,0
4274,35,F,Urban,1,1,Informal,3499.639843367224,101,5,0,1,0
4275,19,F,Rural,1,0,Informal,9116.055316388725,57,45,0,0,0
4276,62,M,Rural,0,1,Informal,38141.76804697635,17,8,0,1,0
4277,21,M,Rural,0,1,Self-Employed,16095.411633019305,22,49,0,1,0
4278,61,F,Rural,1,0,Informal,12689.845046210987,38,36,0,0,0
4279,59,M,Rural,1,0,Informal,5320.938146233848,70,41,0,0,0
4280,66,F,Urban,1,0,Informal,14149.196724286443,108,40,0,0,0
4281,45,M,Rural,0,0,Informal,9948.764970562484,47,22,1,0,1
4282,69,M,Rural,0,0,Informal,14808.14118154598,34,9,0,0,0
4283,27,F,Rural,1,0,Informal,21888.163005077695,78,33,0,0,0
4284,42,M,Urban,1,0,Self-Employed,25097.460184670825,38,32,0,0,0
4285,24,F,Urban,1,0,Informal,13563.470896948911,52,40,0,0,0
4286,61,F,Rural,0,0,Self-Employed,18426.798949089487,26,11,2,0,0
4287,58,M,Urban,1,1,Informal,8122.867230574358,36,40,0,1,0
4288,63,F,Rural,1,0,Informal,30275.025530882773,7,44,1,1,0
4289,61,F,Urban,0,0,Informal,6016.879150582916,68,36,0,0,0
4290,35,F,Rural,1,0,Informal,10363.531396180551,57,13,0,1,0
4291,21,M,Urban,0,0,Self-Employed,32902.93612289166,21,12,0,1,0
4292,70,M,Urban,0,0,Self-Employed,8322.29274791534,90,6,1,0,0
4293,46,F,Urban,1,0,Self-Employed,4185.554501202096,25,41,1,0,0
4294,23,F,Rural,0,0,Informal,8808.062784193085,79,21,0,0,0
4295,70,F,Urban,0,0,Informal,37250.11937118702,14,15,0,0,0
4296,74,F,Urban,0,1,Private Sector,1989.0929243373903,4,7,0,1,0
4297,43,F,Rural,0,0,Informal,13278.979147547452,15,24,0,0,0
4298,61,M,Rural,1,0,Informal,7367.400310267534,63,9,0,1,0
4299,20,F,Rural,1,1,Informal,10699.108766327417,22,41,1,1,1
4300,23,M,Rural,1,0,Private Sector,9257.485921787913,40,16,1,0,0
4301,33,M,Urban,1,0,Public Sector,26381.271033062752,64,22,0,0,0
4302,55,F,Rural,1,0,Informal,12772.752224409742,77,33,0,1,0
4303,25,F,Urban,1,0,Informal,27459.042767340612,94,34,0,1,0
4304,19,M,Urban,0,1,Self-Employed,34177.68355753242,49,5,1,0,0
4305,56,F,Urban,1,1,Informal,12530.746334225838,13,3,0,1,0
4306,61,F,Urban,0,0,Informal,9176.716423789316,117,14,1,1,1
4307,60,F,Urban,0,1,Informal,16543.856846335057,93,37,0,1,0
4308,63,F,Rural,1,0,Informal,19306.026262490625,99,42,0,0,0
4309,63,M,Rural,0,0,Informal,4862.9007311909245,110,48,0,1,0
4310,52,F,Urban,1,0,Self-Employed,14777.692396691898,84,13,0,0,0
4311,47,M,Urban,0,0,Self-Employed,9988.356115412831,119,38,0,1,0
4312,66,M,Rural,0,1,Self-Employed,8740.688437987128,62,8,0,0,0
4313,37,M,Urban,0,0,Informal,7039.3211947619675,67,9,0,1,0
4314,23,M,Urban,0,0,Informal,7416.383963717945,71,26,0,1,0
4315,60,F,Rural,0,0,Public Sector,33407.49939003082,61,4,0,1,0
4316,33,M,Urban,0,0,Informal,9143.778501144065,53,1,1,0,1
4317,73,F,Urban,0,1,Informal,30547.245970884735,40,49,0,0,0
4318,41,M,Rural,1,0,Informal,13586.667644758149,95,40,0,1,0
4319,66,M,Rural,0,1,Informal,4943.610963239557,40,33,0,0,0
4320,20,F,Rural,0,0,Informal,14251.785249216633,109,11,0,1,0
4321,55,F,Urban,1,1,Informal,4730.032524794666,90,3,0,0,0
4322,43,F,Rural,0,0,Self-Employed,19885.36895013583,119,6,0,0,0
4323,44,F,Urban,0,1,Informal,10361.002980057596,77,21,0,1,0
4324,33,M,Urban,0,0,Self-Employed,24249.91711218105,72,40,2,1,1
4325,73,F,Urban,1,1,Self-Employed,38517.181190887764,40,29,0,1,0
4326,40,F,Rural,0,1,Informal,3052.593692515777,82,42,2,0,1
4327,66,M,Rural,0,1,Self-Employed,8460.017733424433,70,45,0,0,0
4328,42,F,Rural,1,1,Private Sector,4649.221217076493,48,36,1,1,0
4329,20,F,Rural,0,0,Informal,68777.50300715819,9,4,0,1,0
4330,68,F,Rural,0,0,Self-Employed,8602.198509033344,2,11,0,1,0
4331,28,F,Rural,1,1,Self-Employed,4272.409370759931,28,16,0,0,0
4332,33,F,Rural,0,0,Self-Employed,73445.13249852491,84,26,0,0,0
4333,67,M,Rural,1,0,Informal,6844.253906381017,110,39,0,1,0
4334,68,F,Rural,0,0,Informal,3342.701106108067,112,48,0,1,0
4335,70,M,Rural,0,0,Informal,4843.067670174193,63,49,0,0,1
4336,42,M,Urban,1,0,Informal,13719.534253355832,103,23,1,0,0
4337,61,M,Rural,1,0,Informal,12690.652126724959,1,49,1,1,1
4338,36,F,Urban,1,0,Public Sector,6268.052173418002,105,47,0,0,0
4339,60,F,Urban,1,0,Informal,8299.784257268679,115,8,0,0,0
4340,46,F,Rural,0,0,Informal,12765.325463736675,48,33,0,1,0
4341,20,F,Urban,1,0,Informal,35282.88144379903,6,21,1,1,1
4342,41,F,Urban,1,0,Informal,15972.857553666923,85,42,0,1,0
4343,44,F,Urban,1,0,Self-Employed,7796.968808245889,2,43,0,1,0
4344,32,M,Rural,0,0,Self-Employed,10191.231097420714,76,9,1,1,1
4345,39,F,Rural,0,0,Informal,22647.187482837453,39,30,0,0,0
4346,46,M,Rural,1,0,Informal,46914.23914862801,65,46,0,0,0
4347,20,M,Urban,1,1,Informal,5056.026194855994,110,33,0,0,0
4348,26,M,Rural,1,1,Private Sector,29831.215935366778,19,42,0,0,0
4349,61,M,Rural,1,0,Informal,9526.191990210187,5,36,0,0,0
4350,38,F,Rural,1,0,Informal,3336.3795820550104,69,39,0,0,0
4351,52,F,Rural,0,0,Informal,2847.6097406022463,83,42,0,0,1
4352,50,M,Rural,0,0,Informal,35573.7294085111,36,47,1,0,1
4353,49,F,Rural,1,1,Informal,39132.510801766126,20,9,0,1,0
4354,41,M,Urban,0,0,Private Sector,7760.150377922439,84,39,1,0,0
4355,45,M,Rural,0,0,Informal,10324.8334427183,82,19,0,0,0
4356,64,M,Rural,1,0,Informal,2939.9146869219862,113,28,0,1,0
4357,73,M,Rural,1,0,Informal,22508.668079955336,103,32,1,0,1
4358,32,M,Rural,0,1,Informal,11959.947269918874,87,32,0,1,0
4359,56,M,Urban,1,0,Private Sector,3534.0549671806984,3,9,0,1,0
4360,73,M,Rural,0,0,Self-Employed,14411.987602245552,31,41,0,0,0
4361,18,M,Urban,0,0,Public Sector,4025.7817740824607,78,35,0,1,0
4362,62,F,Urban,0,0,Public Sector,19111.018824288323,56,37,0,0,0
4363,46,M,Urban,1,0,Self-Employed,5144.98630772861,7,30,1,0,0
4364,73,M,Urban,1,1,Self-Employed,16021.363672812504,68,29,0,1,0
4365,50,F,Rural,0,0,Self-Employed,7256.094579699296,91,13,0,0,0
4366,65,M,Rural,1,1,Self-Employed,1843.5782278651814,87,29,0,0,0
4367,27,F,Rural,1,0,Self-Employed,27145.105969850567,110,14,2,1,0
4368,26,M,Urban,0,0,Self-Employed,28361.007820857016,18,44,0,0,0
4369,70,F,Rural,1,0,Informal,8059.415482030401,114,2,0,1,0
4370,48,F,Rural,0,0,Self-Employed,15238.235500797686,63,0,0,1,0
4371,49,F,Rural,0,0,Informal,17371.13790040995,37,36,0,0,0
4372,27,F,Urban,0,0,Self-Employed,17826.021791301413,103,35,0,1,0
4373,30,M,Urban,1,0,Self-Employed,48654.60822177425,13,27,0,0,0
4374,64,M,Rural,0,0,Self-Employed,17076.551045374224,4,28,0,1,0
4375,35,M,Rural,0,1,Self-Employed,9190.239752648784,87,1,0,0,0
4376,51,F,Rural,1,0,Self-Employed,17229.114518227416,87,41,0,1,0
4377,36,M,Urban,0,0,Self-Employed,8673.82023437377,11,42,0,0,0
4378,33,M,Rural,1,1,Informal,5216.488776119527,105,10,0,0,0
4379,27,F,Rural,1,0,Informal,32461.669673915498,101,0,0,1,0
4380,70,M,Urban,0,0,Informal,18757.545847669335,95,26,0,1,0
4381,71,M,Rural,1,0,Informal,2759.2864113351516,47,12,1,0,1
4382,24,F,Urban,1,0,Informal,7080.435035981436,111,6,0,0,0
4383,38,M,Rural,0,0,Self-Employed,22429.577565990963,16,5,0,0,0
4384,50,F,Urban,1,0,Self-Employed,3501.5581599528255,94,32,0,0,0
4385,39,F,Rural,0,0,Informal,6698.751544844137,101,17,0,0,0
4386,59,F,Rural,1,1,Public Sector,102870.96346533448,62,38,0,1,0
4387,32,M,Urban,0,0,Informal,9387.702775867017,42,15,0,0,0
4388,21,M,Rural,0,0,Self-Employed,29090.822804971453,57,31,0,1,0
4389,37,F,Urban,1,0,Informal,40635.46977768143,6,13,0,0,0
4390,52,F,Rural,0,0,Self-Employed,5914.871559911607,4,27,0,0,0
4391,28,F,Rural,1,1,Informal,15140.298392268844,41,34,0,1,0
